Date;Year;Month_Num;Month_Name;Quarter;Week;Machine;Process_Step;Total_Pieces;Good_Pieces;Rejected_Pieces;Total_Downtime [sec];Total_Run_Time [sec];Total_Planned [sec];Avg_OEE;Avg_Availability;Avg_Performance;Avg_Quality;Shifts_Run;Scrap_Rate;FPY
14/07/2023;2023;7;Jul;Q3;28;Band Saw;1;15;14;1;4009;24791;28800;0.712;0.861;0.886;0.933;1;0.0667;0.9333
15/07/2023;2023;7;Jul;Q3;28;Band Saw;1;16;14;2;4632;24168;28800;0.583;0.839;0.794;0.875;1;0.0125;0.0875
16/07/2023;2023;7;Jul;Q3;28;Band Saw;1;12;8;4;6195;22605;28800;0.433;0.785;0.827;0.667;1;0.3333;0.6667
17/07/2023;2023;7;Jul;Q3;29;Band Saw;1;15;13;2;5141;23659;28800;0.611;0.821;0.859;0.867;1;0.1333;0.8667
18/07/2023;2023;7;Jul;Q3;29;Band Saw;1;15;14;1;4092;24708;28800;0.72;0.858;0.899;0.933;1;0.0667;0.9333
19/07/2023;2023;7;Jul;Q3;29;Band Saw;1;12;10;2;5430;23370;28800;0.571;0.811;0.844;0.833;1;0.1667;0.8333
20/07/2023;2023;7;Jul;Q3;29;Band Saw;1;16;15;1;4021;24779;28800;0.667;0.86;0.827;0.938;1;0.0625;0.9375
21/07/2023;2023;7;Jul;Q3;29;Band Saw;1;16;16;0;2593;26207;28800;0.828;0.91;0.91;1;1;0;1
22/07/2023;2023;7;Jul;Q3;29;Band Saw;1;18;16;2;3495;25305;28800;0.622;0.879;0.797;0.889;1;0.1111;0.8889
23/07/2023;2023;7;Jul;Q3;29;Band Saw;1;18;14;4;2740;26060;28800;0.543;0.905;0.772;0.778;1;0.2222;0.7778
24/07/2023;2023;7;Jul;Q3;30;Band Saw;1;11;11;0;4070;24730;28800;0.739;0.859;0.861;1;1;0;1
25/07/2023;2023;7;Jul;Q3;30;Band Saw;1;12;11;1;4394;24406;28800;0.644;0.847;0.829;0.917;1;0.0833;0.9167
26/07/2023;2023;7;Jul;Q3;30;Band Saw;1;16;16;0;5846;22954;28800;0.647;0.797;0.811;1;1;0;1
27/07/2023;2023;7;Jul;Q3;30;Band Saw;1;16;15;1;4664;24136;28800;0.684;0.838;0.87;0.938;1;0.0625;0.9375
28/07/2023;2023;7;Jul;Q3;30;Band Saw;1;16;16;0;4186;24614;28800;0.73;0.855;0.854;1;1;0;1
29/07/2023;2023;7;Jul;Q3;30;Band Saw;1;25;23;2;5104;23696;28800;0.626;0.823;0.827;0.92;1;0.008;0.092
30/07/2023;2023;7;Jul;Q3;30;Band Saw;1;16;14;2;2442;26358;28800;0.643;0.915;0.803;0.875;1;0.0125;0.0875
31/07/2023;2023;7;Jul;Q3;31;Band Saw;1;18;17;1;4584;24216;28800;0.695;0.841;0.876;0.944;1;0.0556;0.9444
01/08/2023;2023;8;Aug;Q3;31;Band Saw;1;17;15;2;5053;23747;28800;0.632;0.825;0.868;0.882;1;0.1176;0.8824
02/08/2023;2023;8;Aug;Q3;31;Band Saw;1;16;14;2;3083;25717;28800;0.658;0.893;0.843;0.875;1;0.0125;0.0875
03/08/2023;2023;8;Aug;Q3;31;Band Saw;1;14;11;3;5379;23421;28800;0.58;0.813;0.908;0.786;1;0.2143;0.7857
04/08/2023;2023;8;Aug;Q3;31;Band Saw;1;17;16;1;4674;24126;28800;0.638;0.838;0.81;0.941;1;0.0588;0.9412
05/08/2023;2023;8;Aug;Q3;31;Band Saw;1;13;12;1;4014;24786;28800;0.631;0.861;0.794;0.923;1;0.0769;0.9231
06/08/2023;2023;8;Aug;Q3;31;Band Saw;1;14;14;0;4932;23868;28800;0.682;0.829;0.823;1;1;0;1
07/08/2023;2023;8;Aug;Q3;32;Band Saw;1;13;9;4;6366;22434;28800;0.455;0.779;0.844;0.692;1;0.3077;0.6923
08/08/2023;2023;8;Aug;Q3;32;Band Saw;1;15;12;3;4537;24263;28800;0.576;0.842;0.854;0.8;1;0.02;0.08
09/08/2023;2023;8;Aug;Q3;32;Band Saw;1;21;19;2;4595;24205;28800;0.637;0.84;0.838;0.905;1;0.0952;0.9048
10/08/2023;2023;8;Aug;Q3;32;Band Saw;1;10;8;2;3976;24824;28800;0.592;0.862;0.858;0.8;1;0.02;0.08
11/08/2023;2023;8;Aug;Q3;32;Band Saw;1;17;16;1;3634;25166;28800;0.661;0.874;0.804;0.941;1;0.0588;0.9412
12/08/2023;2023;8;Aug;Q3;32;Band Saw;1;10;9;1;5105;23695;28800;0.663;0.823;0.895;0.9;1;0.01;0.09
13/08/2023;2023;8;Aug;Q3;32;Band Saw;1;14;14;0;3628;25172;28800;0.737;0.874;0.843;1;1;0;1
14/08/2023;2023;8;Aug;Q3;33;Band Saw;1;18;16;2;4441;24359;28800;0.664;0.846;0.884;0.889;1;0.1111;0.8889
15/08/2023;2023;8;Aug;Q3;33;Band Saw;1;15;15;0;3960;24840;28800;0.74;0.862;0.858;1;1;0;1
16/08/2023;2023;8;Aug;Q3;33;Band Saw;1;12;10;2;4797;24003;28800;0.598;0.833;0.861;0.833;1;0.1667;0.8333
17/08/2023;2023;8;Aug;Q3;33;Band Saw;1;13;11;2;4670;24130;28800;0.613;0.838;0.865;0.846;1;0.1538;0.8462
18/08/2023;2023;8;Aug;Q3;33;Band Saw;1;17;15;2;5286;23514;28800;0.62;0.816;0.861;0.882;1;0.1176;0.8824
19/08/2023;2023;8;Aug;Q3;33;Band Saw;1;13;13;0;3931;24869;28800;0.749;0.864;0.868;1;1;0;1
20/08/2023;2023;8;Aug;Q3;33;Band Saw;1;15;14;1;4142;24658;28800;0.712;0.856;0.891;0.933;1;0.0667;0.9333
21/08/2023;2023;8;Aug;Q3;34;Band Saw;1;15;14;1;3521;25279;28800;0.699;0.878;0.853;0.933;1;0.0667;0.9333
22/08/2023;2023;8;Aug;Q3;34;Band Saw;1;13;12;1;3989;24811;28800;0.692;0.861;0.87;0.923;1;0.0769;0.9231
23/08/2023;2023;8;Aug;Q3;34;Band Saw;1;20;20;0;4708;24092;28800;0.705;0.837;0.843;1;1;0;1
24/08/2023;2023;8;Aug;Q3;34;Band Saw;1;16;13;3;5041;23759;28800;0.6;0.825;0.895;0.812;1;0.1875;0.8125
25/08/2023;2023;8;Aug;Q3;34;Band Saw;1;9;8;1;3571;25229;28800;0.641;0.876;0.823;0.889;1;0.1111;0.8889
26/08/2023;2023;8;Aug;Q3;34;Band Saw;1;15;14;1;5139;23661;28800;0.695;0.822;0.907;0.933;1;0.0667;0.9333
27/08/2023;2023;8;Aug;Q3;34;Band Saw;1;13;12;1;5565;23235;28800;0.629;0.807;0.845;0.923;1;0.0769;0.9231
28/08/2023;2023;8;Aug;Q3;35;Band Saw;1;17;16;1;4740;24060;28800;0.627;0.835;0.798;0.941;1;0.0588;0.9412
29/08/2023;2023;8;Aug;Q3;35;Band Saw;1;13;12;1;6021;22779;28800;0.621;0.791;0.85;0.923;1;0.0769;0.9231
30/08/2023;2023;8;Aug;Q3;35;Band Saw;1;14;13;1;3700;25100;28800;0.666;0.872;0.823;0.929;1;0.0714;0.9286
31/08/2023;2023;8;Aug;Q3;35;Band Saw;1;16;13;3;3288;25512;28800;0.629;0.886;0.874;0.812;1;0.1875;0.8125
01/09/2023;2023;9;Sep;Q3;35;Band Saw;1;17;16;1;2821;25979;28800;0.699;0.902;0.824;0.941;1;0.0588;0.9412
02/09/2023;2023;9;Sep;Q3;35;Band Saw;1;12;8;4;5688;23112;28800;0.445;0.802;0.831;0.667;1;0.3333;0.6667
03/09/2023;2023;9;Sep;Q3;35;Band Saw;1;14;12;2;4951;23849;28800;0.555;0.828;0.782;0.857;1;0.1429;0.8571
04/09/2023;2023;9;Sep;Q3;36;Band Saw;1;13;13;0;4329;24471;28800;0.706;0.85;0.831;1;1;0;1
05/09/2023;2023;9;Sep;Q3;36;Band Saw;1;13;10;3;4623;24177;28800;0.493;0.839;0.764;0.769;1;0.2308;0.7692
06/09/2023;2023;9;Sep;Q3;36;Band Saw;1;19;19;0;3392;25408;28800;0.699;0.882;0.792;1;1;0;1
07/09/2023;2023;9;Sep;Q3;36;Band Saw;1;16;14;2;6519;22281;28800;0.59;0.774;0.872;0.875;1;0.0125;0.0875
08/09/2023;2023;9;Sep;Q3;36;Band Saw;1;11;10;1;4491;24309;28800;0.67;0.844;0.873;0.909;1;0.0909;0.9091
09/09/2023;2023;9;Sep;Q3;36;Band Saw;1;17;14;3;4474;24326;28800;0.598;0.845;0.86;0.824;1;0.1765;0.8235
10/09/2023;2023;9;Sep;Q3;36;Band Saw;1;20;17;3;5013;23787;28800;0.571;0.826;0.813;0.85;1;0.015;0.085
11/09/2023;2023;9;Sep;Q3;37;Band Saw;1;18;15;3;4799;24001;28800;0.586;0.833;0.844;0.833;1;0.1667;0.8333
12/09/2023;2023;9;Sep;Q3;37;Band Saw;1;11;9;2;4574;24226;28800;0.582;0.841;0.846;0.818;1;0.1818;0.8182
13/09/2023;2023;9;Sep;Q3;37;Band Saw;1;13;13;0;3686;25114;28800;0.704;0.872;0.807;1;1;0;1
14/09/2023;2023;9;Sep;Q3;37;Band Saw;1;18;18;0;4791;24009;28800;0.748;0.834;0.897;1;1;0;1
15/09/2023;2023;9;Sep;Q3;37;Band Saw;1;13;12;1;6026;22774;28800;0.639;0.791;0.876;0.923;1;0.0769;0.9231
16/09/2023;2023;9;Sep;Q3;37;Band Saw;1;16;16;0;5556;23244;28800;0.677;0.807;0.839;1;1;0;1
17/09/2023;2023;9;Sep;Q3;37;Band Saw;1;17;15;2;5773;23027;28800;0.597;0.8;0.847;0.882;1;0.1176;0.8824
18/09/2023;2023;9;Sep;Q3;38;Band Saw;1;12;11;1;3930;24870;28800;0.675;0.864;0.853;0.917;1;0.0833;0.9167
19/09/2023;2023;9;Sep;Q3;38;Band Saw;1;15;11;4;3511;25289;28800;0.5;0.878;0.777;0.733;1;0.2667;0.7333
20/09/2023;2023;9;Sep;Q3;38;Band Saw;1;6;5;1;4268;24532;28800;0.595;0.852;0.838;0.833;1;0.1667;0.8333
21/09/2023;2023;9;Sep;Q3;38;Band Saw;1;12;10;2;4427;24373;28800;0.58;0.846;0.823;0.833;1;0.1667;0.8333
22/09/2023;2023;9;Sep;Q3;38;Band Saw;1;14;14;0;5336;23464;28800;0.662;0.815;0.812;1;1;0;1
23/09/2023;2023;9;Sep;Q3;38;Band Saw;1;11;9;2;2896;25904;28800;0.616;0.899;0.836;0.818;1;0.1818;0.8182
24/09/2023;2023;9;Sep;Q3;38;Band Saw;1;19;16;3;5717;23083;28800;0.612;0.801;0.907;0.842;1;0.1579;0.8421
25/09/2023;2023;9;Sep;Q3;39;Band Saw;1;11;10;1;4240;24560;28800;0.673;0.853;0.868;0.909;1;0.0909;0.9091
26/09/2023;2023;9;Sep;Q3;39;Band Saw;1;14;13;1;4004;24796;28800;0.661;0.861;0.827;0.929;1;0.0714;0.9286
27/09/2023;2023;9;Sep;Q3;39;Band Saw;1;15;13;2;3492;25308;28800;0.659;0.879;0.865;0.867;1;0.1333;0.8667
28/09/2023;2023;9;Sep;Q3;39;Band Saw;1;19;19;0;2929;25871;28800;0.802;0.898;0.893;1;1;0;1
29/09/2023;2023;9;Sep;Q3;39;Band Saw;1;11;10;1;5099;23701;28800;0.656;0.823;0.877;0.909;1;0.0909;0.9091
30/09/2023;2023;9;Sep;Q3;39;Band Saw;1;18;17;1;4442;24358;28800;0.677;0.846;0.848;0.944;1;0.0556;0.9444
01/10/2023;2023;10;Oct;Q4;39;Band Saw;1;15;15;0;3248;25552;28800;0.731;0.887;0.824;1;1;0;1
02/10/2023;2023;10;Oct;Q4;40;Band Saw;1;12;11;1;3244;25556;28800;0.707;0.887;0.87;0.917;1;0.0833;0.9167
03/10/2023;2023;10;Oct;Q4;40;Band Saw;1;16;16;0;4084;24716;28800;0.737;0.858;0.859;1;1;0;1
04/10/2023;2023;10;Oct;Q4;40;Band Saw;1;15;15;0;5839;22961;28800;0.699;0.797;0.876;1;1;0;1
05/10/2023;2023;10;Oct;Q4;40;Band Saw;1;13;13;0;4151;24649;28800;0.742;0.856;0.867;1;1;0;1
06/10/2023;2023;10;Oct;Q4;40;Band Saw;1;15;12;3;3062;25738;28800;0.63;0.894;0.882;0.8;1;0.02;0.08
07/10/2023;2023;10;Oct;Q4;40;Band Saw;1;14;13;1;4163;24637;28800;0.658;0.855;0.828;0.929;1;0.0714;0.9286
08/10/2023;2023;10;Oct;Q4;40;Band Saw;1;15;11;4;4139;24661;28800;0.559;0.856;0.891;0.733;1;0.2667;0.7333
09/10/2023;2023;10;Oct;Q4;41;Band Saw;1;17;16;1;2017;26783;28800;0.746;0.93;0.853;0.941;1;0.0588;0.9412
10/10/2023;2023;10;Oct;Q4;41;Band Saw;1;19;18;1;4330;24470;28800;0.738;0.85;0.916;0.947;1;0.0526;0.9474
11/10/2023;2023;10;Oct;Q4;41;Band Saw;1;11;10;1;4176;24624;28800;0.639;0.855;0.823;0.909;1;0.0909;0.9091
12/10/2023;2023;10;Oct;Q4;41;Band Saw;1;20;19;1;4988;23812;28800;0.711;0.827;0.905;0.95;1;0.005;0.095
13/10/2023;2023;10;Oct;Q4;41;Band Saw;1;10;10;0;5997;22803;28800;0.675;0.792;0.853;1;1;0;1
14/10/2023;2023;10;Oct;Q4;41;Band Saw;1;14;13;1;5364;23436;28800;0.623;0.814;0.824;0.929;1;0.0714;0.9286
15/10/2023;2023;10;Oct;Q4;41;Band Saw;1;16;16;0;4143;24657;28800;0.71;0.856;0.83;1;1;0;1
16/10/2023;2023;10;Oct;Q4;42;Band Saw;1;16;14;2;3409;25391;28800;0.644;0.882;0.835;0.875;1;0.0125;0.0875
17/10/2023;2023;10;Oct;Q4;42;Band Saw;1;13;12;1;6631;22169;28800;0.611;0.77;0.86;0.923;1;0.0769;0.9231
18/10/2023;2023;10;Oct;Q4;42;Band Saw;1;14;14;0;4430;24370;28800;0.731;0.846;0.864;1;1;0;1
19/10/2023;2023;10;Oct;Q4;42;Band Saw;1;13;13;0;4390;24410;28800;0.701;0.848;0.827;1;1;0;1
20/10/2023;2023;10;Oct;Q4;42;Band Saw;1;13;11;2;4357;24443;28800;0.607;0.849;0.845;0.846;1;0.1538;0.8462
21/10/2023;2023;10;Oct;Q4;42;Band Saw;1;17;16;1;4551;24249;28800;0.728;0.842;0.918;0.941;1;0.0588;0.9412
22/10/2023;2023;10;Oct;Q4;42;Band Saw;1;16;16;0;4252;24548;28800;0.771;0.852;0.904;1;1;0;1
23/10/2023;2023;10;Oct;Q4;43;Band Saw;1;13;9;4;3876;24924;28800;0.516;0.865;0.861;0.692;1;0.3077;0.6923
24/10/2023;2023;10;Oct;Q4;43;Band Saw;1;17;17;0;3899;24901;28800;0.733;0.865;0.847;1;1;0;1
25/10/2023;2023;10;Oct;Q4;43;Band Saw;1;16;14;2;4349;24451;28800;0.631;0.849;0.85;0.875;1;0.0125;0.0875
26/10/2023;2023;10;Oct;Q4;43;Band Saw;1;17;13;4;3902;24898;28800;0.573;0.865;0.867;0.765;1;0.2353;0.7647
27/10/2023;2023;10;Oct;Q4;43;Band Saw;1;16;15;1;3754;25046;28800;0.662;0.87;0.811;0.938;1;0.0625;0.9375
28/10/2023;2023;10;Oct;Q4;43;Band Saw;1;13;13;0;4471;24329;28800;0.707;0.845;0.837;1;1;0;1
29/10/2023;2023;10;Oct;Q4;43;Band Saw;1;13;13;0;4155;24645;28800;0.676;0.856;0.79;1;1;0;1
30/10/2023;2023;10;Oct;Q4;44;Band Saw;1;17;16;1;5695;23105;28800;0.649;0.802;0.86;0.941;1;0.0588;0.9412
31/10/2023;2023;10;Oct;Q4;44;Band Saw;1;16;16;0;2057;26743;28800;0.806;0.929;0.868;1;1;0;1
01/11/2023;2023;11;Nov;Q4;44;Band Saw;1;15;13;2;5334;23466;28800;0.586;0.815;0.83;0.867;1;0.1333;0.8667
02/11/2023;2023;11;Nov;Q4;44;Band Saw;1;15;15;0;5469;23331;28800;0.728;0.81;0.899;1;1;0;1
03/11/2023;2023;11;Nov;Q4;44;Band Saw;1;18;17;1;2563;26237;28800;0.692;0.911;0.805;0.944;1;0.0556;0.9444
04/11/2023;2023;11;Nov;Q4;44;Band Saw;1;13;8;5;4078;24722;28800;0.421;0.858;0.796;0.615;1;0.3846;0.6154
05/11/2023;2023;11;Nov;Q4;44;Band Saw;1;16;14;2;4053;24747;28800;0.642;0.859;0.854;0.875;1;0.0125;0.0875
06/11/2023;2023;11;Nov;Q4;45;Band Saw;1;14;13;1;3146;25654;28800;0.729;0.891;0.881;0.929;1;0.0714;0.9286
07/11/2023;2023;11;Nov;Q4;45;Band Saw;1;14;13;1;3697;25103;28800;0.731;0.872;0.903;0.929;1;0.0714;0.9286
08/11/2023;2023;11;Nov;Q4;45;Band Saw;1;18;16;2;3406;25394;28800;0.651;0.882;0.83;0.889;1;0.1111;0.8889
09/11/2023;2023;11;Nov;Q4;45;Band Saw;1;17;16;1;5912;22888;28800;0.66;0.795;0.883;0.941;1;0.0588;0.9412
10/11/2023;2023;11;Nov;Q4;45;Band Saw;1;17;16;1;5197;23603;28800;0.652;0.82;0.845;0.941;1;0.0588;0.9412
11/11/2023;2023;11;Nov;Q4;45;Band Saw;1;18;18;0;5491;23309;28800;0.68;0.809;0.84;1;1;0;1
12/11/2023;2023;11;Nov;Q4;45;Band Saw;1;15;12;3;5010;23790;28800;0.579;0.826;0.876;0.8;1;0.02;0.08
13/11/2023;2023;11;Nov;Q4;46;Band Saw;1;17;16;1;3389;25411;28800;0.721;0.882;0.868;0.941;1;0.0588;0.9412
14/11/2023;2023;11;Nov;Q4;46;Band Saw;1;14;14;0;3919;24881;28800;0.685;0.864;0.793;1;1;0;1
15/11/2023;2023;11;Nov;Q4;46;Band Saw;1;16;15;1;4806;23994;28800;0.7;0.833;0.896;0.938;1;0.0625;0.9375
16/11/2023;2023;11;Nov;Q4;46;Band Saw;1;14;13;1;3308;25492;28800;0.734;0.885;0.893;0.929;1;0.0714;0.9286
17/11/2023;2023;11;Nov;Q4;46;Band Saw;1;15;13;2;5002;23798;28800;0.591;0.826;0.825;0.867;1;0.1333;0.8667
18/11/2023;2023;11;Nov;Q4;46;Band Saw;1;16;14;2;4168;24632;28800;0.643;0.855;0.859;0.875;1;0.0125;0.0875
19/11/2023;2023;11;Nov;Q4;46;Band Saw;1;13;11;2;4050;24750;28800;0.627;0.859;0.863;0.846;1;0.1538;0.8462
20/11/2023;2023;11;Nov;Q4;47;Band Saw;1;20;20;0;5000;23800;28800;0.706;0.826;0.855;1;1;0;1
21/11/2023;2023;11;Nov;Q4;47;Band Saw;1;12;11;1;4767;24033;28800;0.633;0.834;0.827;0.917;1;0.0833;0.9167
22/11/2023;2023;11;Nov;Q4;47;Band Saw;1;12;11;1;4062;24738;28800;0.648;0.859;0.823;0.917;1;0.0833;0.9167
23/11/2023;2023;11;Nov;Q4;47;Band Saw;1;18;18;0;5393;23407;28800;0.687;0.813;0.845;1;1;0;1
24/11/2023;2023;11;Nov;Q4;47;Band Saw;1;17;16;1;3431;25369;28800;0.734;0.881;0.886;0.941;1;0.0588;0.9412
25/11/2023;2023;11;Nov;Q4;47;Band Saw;1;16;14;2;4917;23883;28800;0.627;0.829;0.864;0.875;1;0.0125;0.0875
26/11/2023;2023;11;Nov;Q4;47;Band Saw;1;16;16;0;4897;23903;28800;0.692;0.83;0.833;1;1;0;1
27/11/2023;2023;11;Nov;Q4;48;Band Saw;1;15;14;1;4107;24693;28800;0.698;0.857;0.872;0.933;1;0.0667;0.9333
28/11/2023;2023;11;Nov;Q4;48;Band Saw;1;12;12;0;4664;24136;28800;0.628;0.838;0.75;1;1;0;1
29/11/2023;2023;11;Nov;Q4;48;Band Saw;1;15;15;0;3283;25517;28800;0.784;0.886;0.885;1;1;0;1
30/11/2023;2023;11;Nov;Q4;48;Band Saw;1;13;13;0;5187;23613;28800;0.645;0.82;0.787;1;1;0;1
01/12/2023;2023;12;Dec;Q4;48;Band Saw;1;17;13;4;4216;24584;28800;0.544;0.854;0.834;0.765;1;0.2353;0.7647
02/12/2023;2023;12;Dec;Q4;48;Band Saw;1;14;12;2;3920;24880;28800;0.598;0.864;0.808;0.857;1;0.1429;0.8571
03/12/2023;2023;12;Dec;Q4;48;Band Saw;1;13;10;3;5296;23504;28800;0.504;0.816;0.802;0.769;1;0.2308;0.7692
04/12/2023;2023;12;Dec;Q4;49;Band Saw;1;14;13;1;3761;25039;28800;0.715;0.869;0.885;0.929;1;0.0714;0.9286
05/12/2023;2023;12;Dec;Q4;49;Band Saw;1;16;16;0;3145;25655;28800;0.74;0.891;0.83;1;1;0;1
06/12/2023;2023;12;Dec;Q4;49;Band Saw;1;13;12;1;3015;25785;28800;0.709;0.895;0.858;0.923;1;0.0769;0.9231
07/12/2023;2023;12;Dec;Q4;49;Band Saw;1;13;12;1;4909;23891;28800;0.647;0.83;0.844;0.923;1;0.0769;0.9231
08/12/2023;2023;12;Dec;Q4;49;Band Saw;1;15;13;2;3257;25543;28800;0.663;0.887;0.862;0.867;1;0.1333;0.8667
09/12/2023;2023;12;Dec;Q4;49;Band Saw;1;15;15;0;5914;22886;28800;0.674;0.795;0.849;1;1;0;1
10/12/2023;2023;12;Dec;Q4;49;Band Saw;1;13;12;1;2555;26245;28800;0.675;0.911;0.803;0.923;1;0.0769;0.9231
11/12/2023;2023;12;Dec;Q4;50;Band Saw;1;14;14;0;5863;22937;28800;0.701;0.796;0.88;1;1;0;1
12/12/2023;2023;12;Dec;Q4;50;Band Saw;1;15;14;1;4563;24237;28800;0.651;0.842;0.829;0.933;1;0.0667;0.9333
13/12/2023;2023;12;Dec;Q4;50;Band Saw;1;11;10;1;4293;24507;28800;0.614;0.851;0.793;0.909;1;0.0909;0.9091
14/12/2023;2023;12;Dec;Q4;50;Band Saw;1;11;10;1;3901;24899;28800;0.654;0.865;0.832;0.909;1;0.0909;0.9091
15/12/2023;2023;12;Dec;Q4;50;Band Saw;1;13;12;1;4727;24073;28800;0.692;0.836;0.897;0.923;1;0.0769;0.9231
16/12/2023;2023;12;Dec;Q4;50;Band Saw;1;14;13;1;4345;24455;28800;0.69;0.849;0.875;0.929;1;0.0714;0.9286
17/12/2023;2023;12;Dec;Q4;50;Band Saw;1;16;15;1;5344;23456;28800;0.637;0.814;0.834;0.938;1;0.0625;0.9375
18/12/2023;2023;12;Dec;Q4;51;Band Saw;1;19;16;3;4478;24322;28800;0.593;0.845;0.834;0.842;1;0.1579;0.8421
19/12/2023;2023;12;Dec;Q4;51;Band Saw;1;17;14;3;4510;24290;28800;0.58;0.843;0.835;0.824;1;0.1765;0.8235
20/12/2023;2023;12;Dec;Q4;51;Band Saw;1;14;11;3;4060;24740;28800;0.618;0.859;0.916;0.786;1;0.2143;0.7857
21/12/2023;2023;12;Dec;Q4;51;Band Saw;1;15;13;2;4328;24472;28800;0.633;0.85;0.859;0.867;1;0.1333;0.8667
22/12/2023;2023;12;Dec;Q4;51;Band Saw;1;12;12;0;4647;24153;28800;0.722;0.839;0.861;1;1;0;1
23/12/2023;2023;12;Dec;Q4;51;Band Saw;1;15;13;2;2881;25919;28800;0.687;0.9;0.881;0.867;1;0.1333;0.8667
24/12/2023;2023;12;Dec;Q4;51;Band Saw;1;14;13;1;3198;25602;28800;0.705;0.889;0.854;0.929;1;0.0714;0.9286
25/12/2023;2023;12;Dec;Q4;52;Band Saw;1;16;15;1;5029;23771;28800;0.648;0.825;0.837;0.938;1;0.0625;0.9375
26/12/2023;2023;12;Dec;Q4;52;Band Saw;1;13;11;2;4528;24272;28800;0.599;0.843;0.839;0.846;1;0.1538;0.8462
27/12/2023;2023;12;Dec;Q4;52;Band Saw;1;16;16;0;4217;24583;28800;0.72;0.854;0.844;1;1;0;1
28/12/2023;2023;12;Dec;Q4;52;Band Saw;1;19;16;3;4394;24406;28800;0.603;0.847;0.845;0.842;1;0.1579;0.8421
29/12/2023;2023;12;Dec;Q4;52;Band Saw;1;14;13;1;4682;24118;28800;0.677;0.837;0.871;0.929;1;0.0714;0.9286
30/12/2023;2023;12;Dec;Q4;52;Band Saw;1;16;14;2;3905;24895;28800;0.641;0.864;0.848;0.875;1;0.0125;0.0875
31/12/2023;2023;12;Dec;Q4;52;Band Saw;1;17;15;2;3696;25104;28800;0.67;0.872;0.871;0.882;1;0.1176;0.8824
01/01/2024;2024;1;Jan;Q1;1;Band Saw;1;14;13;1;5142;23658;28800;0.645;0.821;0.845;0.929;1;0.0714;0.9286
02/01/2024;2024;1;Jan;Q1;1;Band Saw;1;15;14;1;5383;23417;28800;0.663;0.813;0.873;0.933;1;0.0667;0.9333
03/01/2024;2024;1;Jan;Q1;1;Band Saw;1;17;16;1;3680;25120;28800;0.668;0.872;0.814;0.941;1;0.0588;0.9412
04/01/2024;2024;1;Jan;Q1;1;Band Saw;1;13;12;1;4830;23970;28800;0.647;0.832;0.842;0.923;1;0.0769;0.9231
05/01/2024;2024;1;Jan;Q1;1;Band Saw;1;15;14;1;5248;23552;28800;0.679;0.818;0.89;0.933;1;0.0667;0.9333
06/01/2024;2024;1;Jan;Q1;1;Band Saw;1;12;11;1;5251;23549;28800;0.622;0.818;0.83;0.917;1;0.0833;0.9167
07/01/2024;2024;1;Jan;Q1;1;Band Saw;1;15;14;1;4639;24161;28800;0.661;0.839;0.844;0.933;1;0.0667;0.9333
08/01/2024;2024;1;Jan;Q1;2;Band Saw;1;15;13;2;5102;23698;28800;0.621;0.823;0.871;0.867;1;0.1333;0.8667
09/01/2024;2024;1;Jan;Q1;2;Band Saw;1;19;16;3;3871;24929;28800;0.593;0.866;0.813;0.842;1;0.1579;0.8421
10/01/2024;2024;1;Jan;Q1;2;Band Saw;1;14;13;1;4522;24278;28800;0.599;0.843;0.766;0.929;1;0.0714;0.9286
11/01/2024;2024;1;Jan;Q1;2;Band Saw;1;15;12;3;4033;24767;28800;0.582;0.86;0.847;0.8;1;0.02;0.08
12/01/2024;2024;1;Jan;Q1;2;Band Saw;1;15;12;3;3796;25004;28800;0.605;0.868;0.871;0.8;1;0.02;0.08
13/01/2024;2024;1;Jan;Q1;2;Band Saw;1;13;12;1;4481;24319;28800;0.618;0.844;0.793;0.923;1;0.0769;0.9231
14/01/2024;2024;1;Jan;Q1;2;Band Saw;1;13;12;1;4758;24042;28800;0.663;0.835;0.86;0.923;1;0.0769;0.9231
15/01/2024;2024;1;Jan;Q1;3;Band Saw;1;18;16;2;5484;23316;28800;0.619;0.81;0.861;0.889;1;0.1111;0.8889
16/01/2024;2024;1;Jan;Q1;3;Band Saw;1;12;9;3;4684;24116;28800;0.478;0.837;0.762;0.75;1;0.025;0.075
17/01/2024;2024;1;Jan;Q1;3;Band Saw;1;11;9;2;5020;23780;28800;0.545;0.826;0.807;0.818;1;0.1818;0.8182
18/01/2024;2024;1;Jan;Q1;3;Band Saw;1;16;16;0;5030;23770;28800;0.681;0.825;0.825;1;1;0;1
19/01/2024;2024;1;Jan;Q1;3;Band Saw;1;18;17;1;6840;21960;28800;0.599;0.762;0.832;0.944;1;0.0556;0.9444
20/01/2024;2024;1;Jan;Q1;3;Band Saw;1;14;13;1;2838;25962;28800;0.681;0.901;0.813;0.929;1;0.0714;0.9286
21/01/2024;2024;1;Jan;Q1;3;Band Saw;1;14;13;1;3836;24964;28800;0.653;0.867;0.811;0.929;1;0.0714;0.9286
22/01/2024;2024;1;Jan;Q1;4;Band Saw;1;15;15;0;5760;23040;28800;0.715;0.8;0.894;1;1;0;1
23/01/2024;2024;1;Jan;Q1;4;Band Saw;1;13;11;2;4135;24665;28800;0.605;0.856;0.834;0.846;1;0.1538;0.8462
